sent_id	tok_i_id	tok_j_id	upos_i	upos_j	deprel_i	deprel_j	lang_i	lang_j	switch	relation
train-s746	11	12	AUX	INTJ	aux	discourse	hi	en	true	within
train-s747	1	2	DET	NOUN	det	nsubj	hi	hi	false	within
train-s747	2	3	NOUN	PART	nsubj	advmod	hi	hi	false	within
train-s747	3	5	PART	ADV	advmod	advmod	hi	en	true	boundary
train-s747	5	6	ADV	PRON	advmod	nsubj	en	en	false	boundary
train-s747	6	7	PRON	VERB	nsubj	xcomp	en	en	false	within
train-s747	7	8	VERB	ADJ	xcomp	amod	en	en	false	boundary
train-s747	8	9	ADJ	VERB	amod	ccomp	en	en	false	within
train-s747	9	11	VERB	PART	ccomp	advmod	en	hi	true	within
train-s747	11	12	PART	NOUN	advmod	compound	hi	en	true	boundary
train-s747	12	13	NOUN	PART	compound	advmod	en	hi	true	within
train-s747	13	14	PART	VERB	advmod	root	hi	hi	false	within
train-s747	14	15	VERB	AUX	root	aux	hi	hi	false	within
train-s748	1	2	ADJ	NOUN	amod	nsubj	en	en	false	within
train-s748	2	3	NOUN	CCONJ	nsubj	cc	en	hi	true	boundary
train-s748	3	5	CCONJ	PRON	cc	nmod	hi	hi	false	boundary
train-s748	5	6	PRON	NOUN	nmod	compound	hi	en	true	within
train-s748	6	7	NOUN	NOUN	compound	obj	en	en	false	within
train-s748	7	8	NOUN	VERB	obj	root	en	hi	true	within
train-s748	8	9	VERB	AUX	root	aux	hi	hi	false	within
train-s749	1	2	VERB	CCONJ	csubj	cc	en	en	false	boundary
train-s749	2	3	CCONJ	VERB	cc	conj	en	en	false	within
train-s749	3	4	VERB	AUX	conj	cop	en	en	false	boundary
train-s749	4	5	AUX	DET	cop	det	en	en	false	within
train-s749	5	6	DET	NOUN	det	root	en	en	false	within
train-s749	6	7	NOUN	ADP	root	case	en	en	false	boundary
train-s749	7	8	ADP	NOUN	case	nmod	en	en	false	within
train-s749	8	9	NOUN	CCONJ	nmod	cc	en	en	false	boundary
train-s749	9	10	CCONJ	ADV	cc	advmod	en	en	false	within
train-s749	10	11	ADV	PRON	advmod	obj	en	hi	true	boundary
train-s749	11	12	PRON	VERB	obj	advcl	hi	hi	false	within
train-s749	12	13	VERB	AUX	advcl	aux	hi	hi	false	within
train-s749	13	14	AUX	PART	aux	advmod	hi	hi	false	within
train-s749	14	15	PART	VERB	advmod	conj	hi	hi	false	boundary
train-s750	1	2	AUX	VERB	aux	advcl	en	en	false	within
train-s750	2	3	VERB	PRON	advcl	nmod	en	hi	true	boundary
train-s750	3	4	PRON	NOUN	nmod	nsubj	hi	hi	false	within
train-s750	4	5	NOUN	ADV	nsubj	advmod	hi	hi	false	within
train-s750	5	6	ADV	PART	advmod	advmod	hi	hi	false	within
train-s750	6	8	PART	NOUN	advmod	advmod	hi	en	true	boundary
train-s750	8	9	NOUN	ADP	advmod	case	en	hi	true	within
train-s750	9	10	ADP	ADJ	case	compound	hi	hi	false	boundary
train-s750	10	11	ADJ	VERB	compound	root	hi	hi	false	within
train-s750	11	12	VERB	AUX	root	aux	hi	hi	false	within
train-s750	12	13	AUX	AUX	aux	aux	hi	hi	false	within
train-s751	1	2	PROPN	NOUN	nmod	root	en	en	false	within
train-s751	2	3	NOUN	AUX	root	cop	en	hi	true	within
train-s751	3	4	AUX	NOUN	cop	nmod	hi	hi	false	within
train-s751	4	5	NOUN	CCONJ	nmod	cc	hi	en	true	boundary
train-s751	5	6	CCONJ	ADV	cc	advmod	en	en	false	within
train-s751	6	7	ADV	PRON	advmod	nsubj	en	en	false	within
train-s751	7	8	PRON	AUX	nsubj	aux	en	en	false	within
train-s751	8	9	AUX	VERB	aux	conj	en	en	false	within
train-s751	9	10	VERB	NOUN	conj	compound	en	en	false	boundary
train-s751	10	11	NOUN	NOUN	compound	obj	en	en	false	within
train-s752	2	5	VERB	PART	root	case	en	en	false	boundary
train-s752	5	6	PART	NOUN	case	obj	en	en	false	boundary
train-s752	6	7	NOUN	ADP	obj	case	en	en	false	boundary
train-s752	7	8	ADP	NOUN	case	obl	en	en	false	within
train-s752	8	9	NOUN	CCONJ	obl	cc	en	en	false	boundary
train-s752	9	10	CCONJ	VERB	cc	conj	en	en	false	within
train-s752	10	11	VERB	ADV	conj	advmod	en	en	false	within
train-s752	11	12	ADV	SCONJ	advmod	mark	en	hi	true	boundary
train-s752	12	13	SCONJ	NOUN	mark	nmod	hi	hi	false	boundary
train-s752	13	14	NOUN	ADP	nmod	case	hi	hi	false	within
train-s752	14	15	ADP	NOUN	case	nsubj	hi	hi	false	boundary
train-s752	15	16	NOUN	VERB	nsubj	advcl	hi	hi	false	within
train-s752	16	17	VERB	AUX	advcl	aux	hi	hi	false	within
train-s753	1	2	SCONJ	PRON	mark	nsubj	en	en	false	within
train-s753	2	3	PRON	VERB	nsubj	advcl	en	en	false	within
train-s753	3	4	VERB	NOUN	advcl	nsubj	en	hi	true	boundary
train-s753	4	5	NOUN	PART	nsubj	advmod	hi	hi	false	boundary
train-s753	5	6	PART	PRON	advmod	nsubj	hi	hi	false	within
train-s753	6	7	PRON	VERB	nsubj	xcomp	hi	hi	false	within
train-s753	7	8	VERB	AUX	xcomp	aux	hi	hi	false	within
train-s753	8	10	AUX	ADV	aux	advmod	hi	en	true	boundary
train-s753	10	11	ADV	VERB	advmod	root	en	en	false	within
train-s753	11	13	VERB	PRON	root	nsubj	en	en	false	boundary
train-s753	13	14	PRON	VERB	nsubj	xcomp	en	en	false	within
train-s753	14	15	VERB	DET	xcomp	det	en	en	false	boundary
train-s753	15	16	DET	NOUN	det	obj	en	en	false	within
train-s753	16	17	NOUN	VERB	obj	acl	en	en	false	within
train-s753	17	18	VERB	ADP	acl	case	en	en	false	boundary
train-s753	18	19	ADP	DET	case	det	en	en	false	within
train-s753	19	20	DET	NOUN	det	obl	en	en	false	within
train-s753	20	21	NOUN	NOUN	obl	nmod	en	en	false	boundary
train-s754	1	2	SCONJ	ADJ	mark	amod	en	en	false	boundary
train-s754	2	3	ADJ	NOUN	amod	nmod	en	en	false	within
train-s754	3	4	NOUN	PART	nmod	case	en	en	false	within
train-s754	4	5	PART	NOUN	case	nsubj	en	en	false	boundary
train-s754	5	6	NOUN	ADP	nsubj	case	en	en	false	boundary
train-s754	6	8	ADP	ADP	case	case	en	en	false	boundary
train-s754	8	9	ADP	NOUN	case	compound	en	en	false	within
train-s754	9	10	NOUN	NOUN	compound	obl	en	en	false	within
train-s754	10	11	NOUN	VERB	obl	advcl	en	en	false	within
train-s754	11	12	VERB	SCONJ	advcl	mark	en	hi	true	within
train-s754	12	14	SCONJ	PRON	mark	nmod	hi	hi	false	boundary
train-s754	14	15	PRON	PRON	nmod	nsubj	hi	hi	false	within
train-s754	15	16	PRON	VERB	nsubj	root	hi	hi	false	within
train-s755	2	3	ADP	ADP	case	case	hi	hi	false	within
train-s755	3	4	ADP	VERB	case	root	hi	en	true	boundary
train-s755	4	5	VERB	PART	root	advmod	en	en	false	within
train-s755	5	6	PART	INTJ	advmod	discourse	en	en	false	within
train-s756	2	3	ADV	PRON	advmod	nsubj	en	en	false	within
train-s756	3	4	PRON	VERB	nsubj	advcl	en	en	false	within
train-s756	4	5	VERB	PRON	advcl	nmod	en	en	false	boundary
train-s756	5	6	PRON	NOUN	nmod	iobj	en	en	false	within
train-s756	6	7	NOUN	ADP	iobj	case	en	en	false	boundary
train-s756	7	8	ADP	PRON	case	obl	en	en	false	within
train-s756	8	10	PRON	PRON	obl	nsubj	en	en	false	boundary
train-s756	10	11	PRON	ADV	nsubj	advmod	en	en	false	within
train-s756	11	12	ADV	VERB	advmod	root	en	en	false	within
train-s756	12	13	VERB	ADP	root	case	en	en	false	boundary
train-s756	13	15	ADP	ADV	case	advmod	en	hi	true	within
train-s756	15	16	ADV	VERB	advmod	advcl	hi	hi	false	within
train-s756	16	17	VERB	PART	advcl	advmod	hi	hi	false	within
train-s756	17	18	PART	AUX	advmod	aux	hi	hi	false	within
train-s756	18	19	AUX	AUX	aux	aux	hi	hi	false	within
train-s757	3	4	AUX	DET	cop	det	en	en	false	within
train-s757	4	5	DET	ADJ	det	amod	en	en	false	within
train-s757	5	6	ADJ	NOUN	amod	root	en	en	false	within
train-s757	6	7	NOUN	ADP	root	case	en	en	false	boundary
train-s757	7	9	ADP	ADP	case	case	en	hi	true	boundary
train-s757	9	10	ADP	NOUN	case	nmod	hi	hi	false	boundary
train-s758	2	3	PRON	PRON	obj	nsubj	en	en	false	within
train-s758	3	4	PRON	VERB	nsubj	csubj	en	en	false	within
train-s758	4	5	VERB	AUX	csubj	cop	en	en	false	within
train-s758	5	6	AUX	CCONJ	cop	cc	en	en	false	within
train-s758	6	7	CCONJ	ADJ	cc	root	en	hi	true	within
train-s758	7	9	ADJ	ADV	root	advmod	hi	en	true	boundary
train-s758	9	10	ADV	ADJ	advmod	conj	en	en	false	within
train-s758	10	11	ADJ	CCONJ	conj	cc	en	en	false	boundary
train-s758	11	12	CCONJ	VERB	cc	conj	en	en	false	within
train-s758	12	13	VERB	DET	conj	det	en	en	false	boundary
train-s758	13	15	DET	NOUN	det	nsubj	en	hi	true	boundary
train-s758	15	16	NOUN	PRON	nsubj	obj	hi	hi	false	within
train-s758	16	17	PRON	VERB	obj	acl	hi	hi	false	within
train-s758	17	19	VERB	NOUN	acl	obj	hi	en	true	within
train-s758	19	20	NOUN	ADP	obj	case	en	en	false	boundary
train-s758	20	21	ADP	PRON	case	obl	en	en	false	within
train-s759	3	4	ADP	ADJ	case	amod	hi	en	true	boundary
train-s759	4	5	ADJ	NOUN	amod	nsubj	en	en	false	within
train-s759	5	6	NOUN	PRON	nsubj	root	en	hi	true	within
train-s759	6	7	PRON	AUX	root	cop	hi	hi	false	within
train-s760	2	3	INTJ	PRON	discourse	nsubj	en	en	false	within
train-s760	3	4	PRON	AUX	nsubj	aux	en	en	false	within
train-s760	4	5	AUX	PART	aux	advmod	en	en	false	within
train-s760	5	6	PART	AUX	advmod	cop	en	en	false	within
train-s760	6	7	AUX	ADJ	cop	root	en	en	false	within
train-s760	7	8	ADJ	CCONJ	root	cc	en	en	false	boundary
train-s760	8	9	CCONJ	ADV	cc	advmod	en	en	false	within
train-s760	9	10	ADV	VERB	advmod	conj	en	en	false	within
train-s760	10	11	VERB	PRON	conj	iobj	en	en	false	within
train-s760	11	12	PRON	PRON	iobj	nsubj	en	hi	true	boundary
train-s760	12	13	PRON	ADP	nsubj	case	hi	hi	false	within
train-s760	13	14	ADP	PRON	case	nmod	hi	hi	false	boundary
train-s760	14	15	PRON	NOUN	nmod	obj	hi	hi	false	within
train-s760	15	16	NOUN	ADJ	obj	compound	hi	hi	false	within
train-s760	16	17	ADJ	VERB	compound	xcomp	hi	hi	false	within
train-s760	17	18	VERB	AUX	xcomp	aux	hi	hi	false	within
train-s760	18	19	AUX	PRON	aux	obl	hi	hi	false	boundary
train-s760	19	20	PRON	ADP	obl	case	hi	hi	false	within
train-s760	20	21	ADP	VERB	case	advcl	hi	hi	false	boundary
train-s760	21	22	VERB	AUX	advcl	aux	hi	hi	false	within
train-s761	1	2	NOUN	VERB	compound	advcl	hi	hi	false	within
train-s761	2	3	VERB	AUX	advcl	aux	hi	hi	false	within
train-s761	3	4	AUX	VERB	aux	root	hi	en	true	boundary
train-s761	4	5	VERB	DET	root	det	en	en	false	boundary
train-s761	5	6	DET	NOUN	det	nmod	en	en	false	within
train-s761	6	7	NOUN	SCONJ	nmod	mark	en	en	false	boundary
train-s761	7	8	SCONJ	NOUN	mark	advmod	en	hi	true	within
train-s761	8	9	NOUN	PART	advmod	advmod	hi	hi	false	within
train-s761	9	10	PART	VERB	advmod	advcl	hi	hi	false	boundary
train-s761	10	11	VERB	AUX	advcl	aux	hi	hi	false	within
train-s762	2	3	SCONJ	NOUN	mark	nsubj	en	en	false	within
train-s762	3	4	NOUN	VERB	nsubj	root	en	en	false	within
train-s762	4	5	VERB	PRON	root	iobj	en	en	false	within
train-s762	5	7	PRON	NOUN	iobj	vocative	en	hi	true	boundary
train-s762	7	8	NOUN	PRON	vocative	nsubj	hi	hi	false	within
train-s762	8	9	PRON	NOUN	nsubj	obl	hi	hi	false	within
train-s762	9	10	NOUN	ADP	obl	case	hi	hi	false	within
train-s762	10	11	ADP	NOUN	case	xcomp	hi	hi	false	boundary
train-s762	11	12	NOUN	VERB	xcomp	xcomp	hi	hi	false	within
train-s762	12	13	VERB	AUX	xcomp	aux	hi	hi	false	within
train-s762	13	14	AUX	NOUN	aux	compound	hi	hi	false	boundary
train-s762	14	15	NOUN	VERB	compound	advcl	hi	hi	false	within
train-s762	15	16	VERB	SCONJ	advcl	mark	hi	hi	false	within
train-s762	16	17	SCONJ	ADV	mark	mark	hi	hi	false	within
train-s762	17	19	ADV	DET	mark	det	hi	en	true	boundary
train-s762	19	20	DET	DET	det	det	en	en	false	within
train-s762	20	21	DET	NOUN	det	nmod	en	en	false	within
train-s763	1	3	SCONJ	ADV	mark	advmod	en	en	false	within
train-s763	3	4	ADV	VERB	advmod	root	en	en	false	within
train-s763	4	7	VERB	NOUN	root	nmod	en	hi	true	boundary
train-s763	7	8	NOUN	ADP	nmod	case	hi	hi	false	within
train-s763	8	9	ADP	NUM	case	nummod	hi	hi	false	boundary
train-s763	9	10	NUM	NOUN	nummod	nsubj	hi	hi	false	within
train-s763	10	11	NOUN	ADJ	nsubj	ccomp	hi	hi	false	within
train-s763	11	12	ADJ	AUX	ccomp	cop	hi	hi	false	within
train-s764	1	2	ADJ	NOUN	amod	advmod	hi	en	true	within
train-s764	2	3	NOUN	ADJ	advmod	amod	en	en	false	within
train-s764	3	4	ADJ	NOUN	amod	root	en	en	false	within
train-s764	4	5	NOUN	AUX	root	cop	en	hi	true	within
train-s764	5	6	AUX	NOUN	cop	vocative	hi	hi	false	within
train-s765	1	2	PRON	NOUN	nmod	nsubj	en	en	false	within
train-s765	2	3	NOUN	AUX	nsubj	cop	en	en	false	within
train-s765	3	4	AUX	DET	cop	det	en	en	false	boundary
train-s765	4	5	DET	NOUN	det	compound	en	hi	true	within
train-s765	5	6	NOUN	VERB	compound	amod	hi	hi	false	within
train-s765	6	7	VERB	SCONJ	amod	mark	hi	hi	false	within
train-s765	7	8	SCONJ	NOUN	mark	root	hi	en	true	boundary
train-s765	8	9	NOUN	CCONJ	root	cc	en	en	false	boundary
train-s765	9	10	CCONJ	PRON	cc	nsubj	en	en	false	boundary
train-s765	10	11	PRON	VERB	nsubj	advcl	en	en	false	within
train-s765	11	12	VERB	NOUN	advcl	compound	en	en	false	boundary
train-s765	12	13	NOUN	NOUN	compound	nsubj	en	en	false	within
train-s765	13	14	NOUN	VERB	nsubj	conj	en	en	false	within
train-s765	14	15	VERB	PRON	conj	iobj	en	en	false	within
train-s766	2	3	NOUN	AUX	nsubj	cop	en	en	false	within
train-s766	3	4	AUX	ADV	cop	mark	en	en	false	within
train-s766	4	5	ADV	PRON	mark	nsubj	en	en	false	within
train-s766	5	6	PRON	VERB	nsubj	root	en	en	false	within
train-s766	6	8	VERB	PRON	root	nmod	en	hi	true	boundary
train-s766	8	9	PRON	PART	nmod	advmod	hi	hi	false	within
train-s766	9	10	PART	NOUN	advmod	compound	hi	hi	false	boundary
train-s766	10	11	NOUN	PART	compound	advmod	hi	hi	false	within
train-s766	11	12	PART	VERB	advmod	xcomp	hi	hi	false	boundary
train-s766	12	13	VERB	AUX	xcomp	aux	hi	hi	false	within
train-s766	13	14	AUX	AUX	aux	aux	hi	hi	false	within
train-s766	14	16	AUX	CCONJ	aux	cc	hi	en	true	boundary
train-s766	16	17	CCONJ	PRON	cc	nsubj	en	en	false	within
train-s766	17	18	PRON	AUX	nsubj	cop	en	en	false	within
train-s766	18	19	AUX	ADV	cop	advmod	en	en	false	within
train-s766	19	20	ADV	ADJ	advmod	conj	en	en	false	within
train-s767	1	3	DET	ADP	det	case	hi	hi	false	boundary
train-s767	3	4	ADP	VERB	case	amod	hi	en	true	boundary
train-s767	4	5	VERB	PRON	amod	nmod	en	en	false	boundary
train-s767	5	6	PRON	NOUN	nmod	obj	en	en	false	within
train-s767	6	7	NOUN	ADP	obj	case	en	en	false	boundary
train-s767	7	8	ADP	DET	case	det	en	en	false	within
train-s767	8	9	DET	NOUN	det	obl	en	en	false	within
train-s767	9	10	NOUN	ADP	obl	case	en	hi	true	within
train-s767	10	11	ADP	NOUN	case	nsubj	hi	en	true	boundary
train-s767	11	12	NOUN	DET	nsubj	det	en	hi	true	boundary
train-s767	12	13	DET	ADJ	det	amod	hi	hi	false	within
train-s767	13	14	ADJ	PART	amod	advmod	hi	hi	false	within
train-s767	14	15	PART	NOUN	advmod	compound	hi	en	true	boundary
train-s767	15	16	NOUN	VERB	compound	root	en	hi	true	within
train-s767	16	17	VERB	AUX	root	aux	hi	hi	false	within
train-s767	17	18	AUX	AUX	aux	aux	hi	hi	false	within
train-s767	18	19	AUX	ADV	aux	advmod	hi	hi	false	within
train-s768	1	2	AUX	PART	cop	advmod	en	en	false	within
train-s768	2	3	PART	PRON	advmod	nsubj	en	en	false	within
train-s768	3	4	PRON	ADJ	nsubj	root	en	en	false	within
train-s768	4	6	ADJ	NOUN	root	nsubj	en	hi	true	boundary
train-s768	6	7	NOUN	NOUN	nsubj	obj	hi	hi	false	boundary
train-s768	7	8	NOUN	VERB	obj	advcl	hi	hi	false	within
train-s768	8	9	VERB	AUX	advcl	aux	hi	hi	false	within
train-s768	9	10	AUX	VERB	aux	acl	hi	hi	false	boundary
train-s768	10	11	VERB	AUX	acl	aux	hi	hi	false	within
train-s768	11	12	AUX	SCONJ	aux	mark	hi	hi	false	boundary
train-s768	12	13	SCONJ	ADJ	mark	xcomp	hi	hi	false	within
train-s768	13	14	ADJ	VERB	xcomp	xcomp	hi	hi	false	within
train-s769	1	2	NOUN	NOUN	nsubj	obj	hi	hi	false	within
train-s769	2	3	NOUN	VERB	obj	advcl	hi	hi	false	within
train-s769	3	4	VERB	SCONJ	advcl	mark	hi	hi	false	within
train-s769	4	5	SCONJ	PRON	mark	nsubj	hi	hi	false	within
train-s769	5	6	PRON	ADJ	nsubj	root	hi	en	true	within
train-s769	6	7	ADJ	CCONJ	root	cc	en	hi	true	boundary
train-s769	7	9	CCONJ	VERB	cc	advcl	hi	hi	false	within
train-s769	9	10	VERB	SCONJ	advcl	mark	hi	hi	false	within
train-s769	10	11	SCONJ	ADJ	mark	amod	hi	en	true	within
train-s769	11	12	ADJ	NOUN	amod	conj	en	en	false	within
train-s770	1	2	VERB	ADP	root	case	en	en	false	boundary
train-s770	2	4	ADP	CCONJ	case	cc	en	en	false	boundary
train-s770	4	5	CCONJ	VERB	cc	conj	en	en	false	within
train-s770	5	7	VERB	NOUN	conj	nmod	en	hi	true	boundary
train-s770	7	9	NOUN	DET	nmod	det	hi	hi	false	boundary
train-s770	9	10	DET	NOUN	det	obl	hi	hi	false	within
train-s770	10	11	NOUN	ADP	obl	case	hi	hi	false	within
train-s770	11	12	ADP	NOUN	case	compound	hi	hi	false	boundary
train-s770	12	13	NOUN	VERB	compound	xcomp	hi	hi	false	within
train-s770	13	14	VERB	AUX	xcomp	aux	hi	hi	false	within
train-s771	1	2	ADV	NOUN	mark	nsubj	en	en	false	within
train-s771	2	3	NOUN	AUX	nsubj	aux	en	en	false	within
train-s771	3	4	AUX	PART	aux	advmod	en	en	false	within
train-s771	4	5	PART	VERB	advmod	advcl	en	en	false	within
train-s771	5	6	VERB	ADV	advcl	advmod	en	en	false	within
train-s771	6	8	ADV	ADV	advmod	advmod	en	en	false	boundary
train-s771	8	9	ADV	VERB	advmod	advcl	en	hi	true	within
train-s771	9	10	VERB	SCONJ	advcl	mark	hi	hi	false	within
train-s771	10	11	SCONJ	PART	mark	advmod	hi	hi	false	within
train-s771	11	12	PART	PRON	advmod	nsubj	hi	hi	false	boundary
train-s771	12	13	PRON	ADJ	nsubj	amod	hi	hi	false	within
train-s771	13	14	ADJ	PART	amod	advmod	hi	hi	false	boundary
train-s771	14	15	PART	VERB	advmod	root	hi	hi	false	within
train-s772	2	3	ADP	ADV	case	advmod	hi	en	true	boundary
train-s772	3	4	ADV	NOUN	advmod	compound	en	en	false	within
train-s772	4	5	NOUN	VERB	compound	root	en	hi	true	within
train-s772	5	6	VERB	AUX	root	aux	hi	hi	false	within
train-s772	6	7	AUX	AUX	aux	aux	hi	hi	false	within
train-s773	2	3	ADV	NUM	advmod	root	en	en	false	within
train-s773	3	4	NUM	ADP	root	case	en	en	false	boundary
train-s773	4	5	ADP	NOUN	case	nmod	en	en	false	within
train-s773	5	7	NOUN	NOUN	nmod	nmod	en	hi	true	boundary
train-s773	7	8	NOUN	ADP	nmod	case	hi	hi	false	within
train-s773	8	9	ADP	NOUN	case	obj	hi	hi	false	boundary
train-s773	9	10	NOUN	PART	obj	advmod	hi	hi	false	within
train-s773	10	11	PART	VERB	advmod	acl	hi	hi	false	within
train-s773	11	12	VERB	NOUN	acl	nmod	hi	hi	false	boundary
train-s773	12	13	NOUN	VERB	nmod	advcl	hi	hi	false	within
train-s773	13	14	VERB	AUX	advcl	aux	hi	hi	false	within
train-s773	14	15	AUX	NOUN	aux	compound	hi	hi	false	boundary
train-s773	15	16	NOUN	VERB	compound	advcl	hi	hi	false	within
train-s773	16	18	VERB	NOUN	advcl	nmod	hi	en	true	boundary
train-s774	2	3	ADV	DET	mark	det	en	en	false	boundary
train-s774	3	4	DET	NOUN	det	nsubj	en	en	false	within
train-s774	4	5	NOUN	VERB	nsubj	advcl	en	en	false	within
train-s774	5	6	VERB	ADP	advcl	case	en	en	false	boundary
train-s774	6	7	ADP	DET	case	det	en	en	false	within
train-s774	7	8	DET	NOUN	det	obl	en	en	false	within
train-s774	8	10	NOUN	PRON	obl	advmod	en	hi	true	boundary
train-s774	10	11	PRON	ADP	advmod	case	hi	hi	false	within
train-s774	11	12	ADP	ADJ	case	amod	hi	hi	false	boundary
train-s774	12	13	ADJ	NOUN	amod	obj	hi	en	true	within
train-s774	13	14	NOUN	ADJ	obj	amod	en	en	false	boundary
train-s774	14	15	ADJ	NOUN	amod	nsubj	en	en	false	within
train-s774	15	16	NOUN	ADP	nsubj	case	en	hi	true	within
train-s774	16	17	ADP	VERB	case	root	hi	hi	false	boundary
train-s774	17	18	VERB	AUX	root	aux	hi	hi	false	within
train-s775	1	3	DET	PART	det	advmod	hi	en	true	boundary
train-s775	3	4	PART	VERB	advmod	amod	en	en	false	within
train-s775	4	5	VERB	ADP	amod	case	en	en	false	boundary
train-s775	5	6	ADP	NOUN	case	obl	en	en	false	within
train-s775	6	8	NOUN	ADP	obl	case	en	hi	true	boundary
train-s775	8	9	ADP	NOUN	case	nsubj	hi	hi	false	within
train-s775	9	10	NOUN	PRON	nsubj	root	hi	hi	false	within
train-s775	10	11	PRON	AUX	root	cop	hi	hi	false	within
train-s775	11	12	AUX	PRON	cop	iobj	hi	hi	false	boundary
train-s775	12	13	PRON	ADV	iobj	advmod	hi	hi	false	within
train-s775	13	14	ADV	NOUN	advmod	nsubj	hi	hi	false	within
train-s775	14	15	NOUN	PART	nsubj	advmod	hi	hi	false	within
train-s775	15	16	PART	VERB	advmod	acl:relcl	hi	hi	false	within
train-s776	1	2	ADJ	NOUN	amod	nmod	en	en	false	within
train-s776	2	3	NOUN	NOUN	nmod	compound	en	hi	true	within
train-s776	3	4	NOUN	VERB	compound	root	hi	hi	false	within
train-s776	4	5	VERB	AUX	root	aux	hi	hi	false	within
train-s776	5	6	AUX	AUX	aux	aux	hi	hi	false	within
train-s776	6	7	AUX	CCONJ	aux	cc	hi	en	true	boundary
train-s776	7	8	CCONJ	NOUN	cc	obj	en	hi	true	within
train-s776	8	9	NOUN	PART	obj	advmod	hi	hi	false	within
train-s776	9	10	PART	VERB	advmod	conj	hi	hi	false	boundary
train-s776	10	11	VERB	AUX	conj	aux	hi	hi	false	within
train-s777	1	2	SCONJ	PRON	mark	nsubj	en	en	false	within
train-s777	2	3	PRON	AUX	nsubj	cop	en	en	false	within
train-s777	3	4	AUX	ADJ	cop	amod	en	hi	true	within
train-s777	4	5	ADJ	NOUN	amod	nmod	hi	hi	false	within
train-s777	5	7	NOUN	AUX	nmod	aux	hi	en	true	within
train-s777	7	8	AUX	PRON	aux	nsubj	en	en	false	within
train-s777	8	9	PRON	VERB	nsubj	root	en	en	false	within
train-s777	9	10	VERB	PRON	root	nmod	en	en	false	boundary
train-s777	10	11	PRON	ADJ	nmod	amod	en	hi	true	within
train-s777	11	12	ADJ	NOUN	amod	obj	hi	hi	false	within
train-s777	12	13	NOUN	ADV	obj	advmod	hi	en	true	within
train-s777	13	14	ADV	INTJ	advmod	discourse	en	en	false	within
train-s778	1	2	ADV	PRON	mark	nsubj	en	en	false	within
train-s778	2	3	PRON	VERB	nsubj	advcl	en	en	false	within
train-s778	3	4	VERB	VERB	advcl	xcomp	en	en	false	within
train-s778	4	7	VERB	NOUN	xcomp	compound	en	en	false	boundary
train-s778	7	8	NOUN	VERB	compound	root	en	hi	true	within
train-s778	8	9	VERB	PRON	root	iobj	hi	hi	false	within
train-s778	9	10	PRON	ADP	iobj	case	hi	hi	false	within
train-s779	1	3	ADJ	ADP	amod	case	en	hi	true	within
train-s779	3	4	ADP	NOUN	case	obj	hi	en	true	boundary
train-s779	4	5	NOUN	VERB	obj	root	en	hi	true	within
train-s779	5	6	VERB	AUX	root	aux	hi	hi	false	within
train-s779	6	7	AUX	ADV	aux	advmod	hi	hi	false	within
train-s779	7	8	ADV	PART	advmod	advmod	hi	hi	false	within
train-s780	1	2	NOUN	CCONJ	nmod	cc	en	hi	true	boundary
train-s780	2	3	CCONJ	NOUN	cc	conj	hi	en	true	within
train-s780	3	5	NOUN	NOUN	conj	nsubj	en	hi	true	boundary
train-s780	5	6	NOUN	ADP	nsubj	case	hi	hi	false	within
train-s780	6	7	ADP	NOUN	case	nmod	hi	hi	false	boundary
train-s780	7	8	NOUN	ADP	nmod	case	hi	hi	false	within
train-s780	8	9	ADP	NOUN	case	obj	hi	hi	false	boundary
train-s780	9	10	NOUN	VERB	obj	root	hi	hi	false	within
train-s780	10	11	VERB	AUX	root	aux	hi	hi	false	within
train-s781	2	4	NOUN	NOUN	nmod	nmod	en	en	false	within
train-s781	4	5	NOUN	ADP	nmod	case	en	hi	true	within
train-s781	5	6	ADP	NOUN	case	nsubj	hi	en	true	boundary
train-s781	6	7	NOUN	VERB	nsubj	root	en	hi	true	within
train-s781	7	8	VERB	AUX	root	aux	hi	hi	false	within
train-s781	8	9	AUX	AUX	aux	aux	hi	hi	false	within
train-s781	9	11	AUX	INTJ	aux	discourse	hi	en	true	boundary
train-s781	11	12	INTJ	VERB	discourse	advcl	en	en	false	within
train-s781	12	14	VERB	NOUN	advcl	obj	en	en	false	within
train-s782	1	2	ADJ	NOUN	amod	obl	hi	hi	false	within
train-s782	2	3	NOUN	ADP	obl	case	hi	hi	false	within
train-s782	3	4	ADP	NOUN	case	nsubj	hi	en	true	boundary
train-s782	4	5	NOUN	VERB	nsubj	advcl	en	hi	true	within
train-s782	5	6	VERB	AUX	advcl	aux	hi	hi	false	within
train-s782	6	7	AUX	SCONJ	aux	mark	hi	hi	false	boundary
train-s782	7	8	SCONJ	VERB	mark	csubj	hi	en	true	within
train-s782	8	9	VERB	ADP	csubj	case	en	en	false	boundary
